_r,_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Dup,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP-RP
15.8667,139.022660908461,-36.8877882313034,139.02263822537,-36.88777111575,-0.5381,0.4286,-4.082,0.336,3.851,0.372,0,20.066378,0.004735,21.033815,0.115042,19.454678,0.049327,1.579138
15.8668,138.7170132023501,-36.655627332358,138.71698132487,-36.65562787014,-1.0985,1.2721,-5.754,0.976,-0.121,1.578,0,20.840153,0.011194,21.369564,0.153304,20.143543,0.126905,1.226021
15.8668,138.7232697796447,-36.684229046395,138.72322815836,-36.68421202418,0.5905,0.5436,-7.51,0.409,3.83,0.817,0,20.164581,0.005894,,,,,
15.8674,138.8635592319933,-36.8452398485084,138.86352901952,-36.84520346629,0.1244,0.1342,-5.44,0.11,8.186,0.113,0,18.462952,0.00306,18.917992,0.020909,17.887171,0.016233,1.030821
15.8675,139.22212313975,-36.40144458008,139.22212313975,-36.40144458008,,,,,,,0,21.008797,0.020981,21.801226,0.367668,19.585939,0.074753,2.215286
15.8687,138.8629569521275,-36.4031404414326,138.86294376559,-36.4031297481,0.1865,0.0827,-2.388,0.072,2.406,0.074,0,17.729153,0.002898,18.164431,0.010158,17.144459,0.008068,1.019972
15.869,138.7786764110728,-36.78086705121,138.77866023546,-36.7808537401,0.3199,0.0873,-2.915,0.08,2.995,0.082,0,17.810354,0.003014,18.276646,0.025499,17.129381,0.019117,1.147264
15.8705,139.2548411425932,-36.4206538301535,139.25481360369,-36.42064392349,0.4591,0.4453,-4.986,0.349,2.229,0.537,0,19.907995,0.004734,20.710487,0.06902,19.130684,0.028536,1.579803
15.8705,139.3406438435587,-36.7398626596647,139.34060834833,-36.73984797967,0.658,0.0881,-6.4,0.077,3.303,0.091,0,17.825642,0.002908,18.328703,0.010986,17.172846,0.007781,1.155857
15.8708,138.7540047950838,-36.4987756654209,138.75401259071,-36.49878387431,0.2866,0.3447,1.41,0.301,-1.847,0.33,0,19.928576,0.004781,20.57461,0.075335,19.319014,0.036697,1.255596
15.8726,139.3721417716251,-36.5977669184779,139.37211942874,-36.59775843848,0.4691,0.2013,-4.036,0.155,1.908,0.208,0,19.00132,0.003412,19.495634,0.024456,18.387402,0.02105,1.108232
15.8733,138.844514362649,-36.4135766155408,138.84449587803,-36.41355795332,0.4045,0.132,-3.347,0.123,4.199,0.126,0,18.61384,0.003108,19.181601,0.021854,17.976156,0.01692,1.205444
15.8745,139.1075868821395,-36.8835422545621,139.10756294453,-36.88354177012,0.8422,1.433,-4.308,0.844,0.109,1.621,0,20.564888,0.009109,,,,,
15.875,138.77808568551,-36.78039417356,138.77808568551,-36.78039417356,,,,,,,0,19.985037,0.007127,,,,,
15.8757,138.8117842385148,-36.43644734111,138.81176780904,-36.43643915,-0.883,0.4968,-2.974,0.428,1.843,0.576,0,20.359179,0.005676,21.0186,0.082782,19.94363,0.077037,1.07497
15.8758,138.9821171707736,-36.883752806922,138.98209295527,-36.88376996248,-1.8355,1.3658,-4.358,0.943,-3.86,3.044,0,20.789856,0.011526,21.081579,0.129488,19.812012,0.159335,1.269567
15.8765,138.835822245429,-36.4190171466306,138.83580272669,-36.41900100441,0.5035,0.4839,-3.534,0.424,3.632,0.519,0,20.355705,0.005543,21.070631,0.069983,19.748772,0.066623,1.321859
15.8789,138.79247181406,-36.4531729363,138.79247181406,-36.4531729363,,,,,,,0,20.9914,0.014819,21.612209,0.374846,19.81534,0.06504,1.796869
15.879,139.0511341549774,-36.8884902321807,139.05109304497,-36.88848041441,0.3916,0.0994,-7.398,0.081,2.209,0.09,0,17.885269,0.002961,18.377153,0.013722,17.184616,0.012084,1.192537
15.8807,138.7272093360182,-36.6974259724497,138.72720147595,-36.69740129245,0.7322,0.3576,-1.418,0.296,5.553,0.339,0,19.02565,0.006739,19.681156,0.034559,17.920252,0.012224,1.760904
15.8814,138.7287248576858,-36.547117954368,138.72870311587,-36.54710119437,0.3335,0.2622,-3.93,0.237,3.771,0.273,0,19.598213,0.003909,20.254971,0.047367,18.875299,0.025448,1.379671
15.8819,138.9175520797521,-36.8683851591791,138.91752468585,-36.86836285696,0.3879,0.1928,-4.931,0.157,5.018,0.163,0,18.955381,0.003272,19.470146,0.025684,18.299948,0.018122,1.170198
15.8823,139.23339758805,-36.84084386246,139.23339758805,-36.84084386246,,,,,,,0,21.140839,0.018707,22.28261,0.246205,20.297686,0.28207,1.984924
15.8826,138.7412115817091,-36.5196436997662,138.74119247451,-36.51964788199,0.2233,0.4869,-3.455,0.451,-0.941,0.564,0,20.285366,0.005894,20.762518,0.090846,19.712013,0.061236,1.050505
15.8835,138.825229974837,-36.4261320477586,138.82519632485,-36.42611183443,0.2997,0.0344,-6.092,0.031,4.548,0.033,0,16.221888,0.002785,16.644684,0.003818,15.632394,0.004392,1.01229
15.8839,138.9791711742955,-36.3643488855078,138.97917326609,-36.36436386773,-0.0605,0.2346,0.379,0.201,-3.371,0.229,0,19.398203,0.003747,19.843769,0.047018,18.850941,0.031679,0.992828
15.8857,138.7222721059165,-36.68229087273,138.72227130233,-36.68227163273,0.6084,0.2344,-0.145,0.189,4.329,0.222,0,19.39139,0.003726,20.760904,0.095963,18.307758,0.016975,2.453146
15.8861,139.330843274452,-36.7552739736085,139.33082418084,-36.75528269361,0.5886,0.0735,-3.442,0.063,-1.962,0.069,0,17.471119,0.002864,18.113962,0.010279,16.695421,0.007785,1.418541
15.8868,139.28878802068,-36.80180507556,139.28878802068,-36.80180507556,,,,,,,0,20.945059,0.015355,21.075741,0.369073,20.152014,0.096489,0.923727
15.8869,139.369790286129,-36.5815037341039,139.36973744051,-36.58148849856,0.6411,0.4375,-9.548,0.363,3.428,0.486,0,19.976721,0.004755,20.941771,0.09846,18.844496,0.024609,2.097275
15.8874,139.1269702029441,-36.8802447812392,139.12691684016,-36.88024331014,1.2422,0.0181,-9.604,0.015,0.331,0.016,0,14.587334,0.002768,14.952819,0.003076,14.053997,0.003892,0.898822
15.8937,139.1153478563953,-36.3652649307443,139.11534140432,-36.3652480463,0.4036,0.1849,-1.169,0.154,3.799,0.181,0,18.941101,0.003389,19.666292,0.040639,18.067413,0.01496,1.598879
15.8938,139.1330243047152,-36.3688007591913,139.13299699944,-36.36879987475,0.2064,0.4165,-4.947,0.36,0.199,0.395,0,20.080717,0.004826,21.058704,0.092405,19.080187,0.04065,1.978518
15.8939,138.756008651783,-36.7534080767584,138.75599827869,-36.75340050787,-0.0188,0.2608,-1.87,0.218,1.703,0.24,0,19.459654,0.003809,19.939486,0.061871,18.872673,0.038871,1.066813
15.8941,138.7765586411657,-36.7792294879769,138.77652683998,-36.77921917687,0.4626,0.1761,-5.731,0.149,2.32,0.154,0,18.901138,0.003307,19.366663,0.035097,18.274321,0.020844,1.092342
15.8954,139.1079318609092,-36.8838656217513,139.10789242592,-36.88384488398,0.4913,0.0911,-7.097,0.072,4.666,0.081,0,17.765379,0.002941,18.241135,0.015287,17.024008,0.007599,1.217127
15.8962,139.04131944779,-36.3589706332886,139.04130106445,-36.35896191329,0.0927,0.2774,-3.331,0.242,1.962,0.27,0,19.543184,0.003745,20.051346,0.04333,18.90801,0.028368,1.143335
15.8967,138.8004174565323,-36.4454889328113,138.80039559958,-36.44547591948,0.3326,1.5388,-3.956,1.016,2.928,1.956,0,20.747404,0.014023,19.843313,0.111937,18.781893,0.119066,1.06142
15.8987,139.0524571140562,-36.3590105277394,139.05242642915,-36.35899323441,0.2072,0.013,-5.56,0.011,3.891,0.012,0,13.665079,0.002762,14.440404,0.002863,12.810559,0.003797,1.629845
15.8989,138.7709377416647,-36.7729116938803,138.77087513772,-36.77288742723,-0.455,1.1192,-11.283,1.012,5.46,1.223,0,20.744049,0.011077,21.591543,0.200678,19.616161,0.079173,1.975382
15.9014,138.9720189656244,-36.3653154929398,138.9719949842,-36.36529523072,0.077,0.089,-4.345,0.079,4.559,0.083,0,17.852324,0.002945,18.31883,0.015152,17.220543,0.010271,1.098288
15.9014,139.0594682225748,-36.8886567412533,139.05943993785,-36.88862907459,-0.1497,0.5464,-5.09,0.403,6.225,0.624,0,20.236525,0.005761,20.840416,0.094864,19.490244,0.034985,1.350172
15.9019,139.1862600111098,-36.3847018613505,139.18628054808,-36.38473939913,0.5021,0.3697,3.72,0.309,-8.446,0.412,0,19.761242,0.004377,20.714554,0.077962,18.815849,0.02691,1.898705
15.9022,139.3728550699122,-36.650181511602,139.37283088374,-36.65016030716,0.3121,0.0851,-4.366,0.069,4.771,0.093,0,17.646343,0.002895,18.11702,0.012472,17.002047,0.010901,1.114973
15.9024,138.8295377404016,-36.8255195623638,138.82951171107,-36.8254950957,-0.1607,0.1736,-4.688,0.154,5.505,0.15,0,18.573359,0.003457,19.001369,0.020841,17.860207,0.015343,1.141163
15.9026,138.9275950657642,-36.8719580372171,138.92758250987,-36.87192361944,0.4985,0.1999,-2.26,0.16,7.744,0.171,0,18.957897,0.003399,19.825647,0.028685,18.071066,0.013722,1.754581
15.9028,139.1203017416129,-36.8818464095069,139.12025924052,-36.88182764507,0.1964,0.1847,-7.649,0.144,4.222,0.158,0,18.859692,0.00332,19.839964,0.061722,17.89385,0.013654,1.946114
15.9035,139.2418245308218,-36.4116623987101,139.24171033989,-36.41163635432,1.1242,0.1861,-20.677,0.147,5.86,0.209,0,18.831638,0.00337,19.939503,0.057823,17.824621,0.016622,2.114882
15.9058,138.75319193826,-36.74970757729,138.75319193826,-36.74970757729,,,,,,,0,21.095264,0.02112,21.329885,0.345411,20.15415,0.273769,1.175735
15.9059,139.0906747154934,-36.886423983127,139.09063247302,-36.88636065869,0.8487,0.0456,-7.602,0.039,14.248,0.041,0,16.610592,0.002798,17.167774,0.006496,15.895628,0.00469,1.272146
15.9064,139.2943533124848,-36.4510420194136,139.29433141529,-36.45102694386,0.9607,0.517,-3.963,0.387,3.392,0.566,0,20.154377,0.00512,20.52964,0.100465,19.464108,0.060781,1.065533
15.9071,139.365449049291,-36.5626052387589,139.36542596404,-36.56259536765,-0.1716,0.2574,-4.172,0.203,2.221,0.295,0,19.396555,0.003777,19.872223,0.03928,18.749319,0.024964,1.122904
15.908,138.7176355916568,-36.6644295979982,138.71760892432,-36.66442412689,0.4053,0.5681,-4.813,0.447,1.231,0.632,0,20.473923,0.006311,21.199623,0.113345,19.590681,0.063307,1.608942
15.9086,139.3508610645425,-36.7229795771901,139.35080478925,-36.72295800387,4.3676,0.0358,-10.149,0.031,4.854,0.038,0,16.12089,0.002808,17.367943,0.005499,15.015574,0.004018,2.352368
15.9088,138.9468548100422,-36.3705833622366,138.9468598164,-36.37054409557,1.9105,0.1852,0.907,0.171,8.835,0.186,0,18.807415,0.003714,19.578903,0.05156,17.424971,0.018397,2.153933
15.909,138.722145035791,-36.5651737319909,138.72212092053,-36.56515331866,0.2168,0.2741,-4.358,0.228,4.593,0.253,0,19.61241,0.004,20.253368,0.069502,18.910286,0.027837,1.343082
15.9101,138.9706719142736,-36.3654004932419,138.97061958007,-36.36539679992,0.7108,0.0896,-9.482,0.076,0.831,0.081,0,16.540564,0.002975,17.013123,0.005444,15.857733,0.004246,1.15539
15.9104,139.2314586811686,-36.8425261944884,139.231447674,-36.8424969456,4.2898,1.625,-1.982,1.167,6.581,1.339,0,20.908195,0.012527,21.710545,0.3341,19.686819,0.123272,2.023726
15.9106,139.0630837402911,-36.8886365973475,139.0630594121,-36.88863339735,0.3754,0.0316,-4.378,0.027,0.72,0.028,0,15.846937,0.002773,16.279114,0.003627,15.246985,0.00417,1.032128
15.9111,138.7173785965396,-36.6634437881891,138.71735691056,-36.66343471708,0.5865,0.3044,-3.914,0.248,2.041,0.294,0,19.635477,0.004193,20.568396,0.069031,18.806753,0.024061,1.761642
15.9117,139.3608056529062,-36.7001825332291,139.36079097434,-36.70017457323,0.0705,0.1728,-2.648,0.15,1.791,0.183,0,18.86334,0.00325,19.325583,0.030003,18.34129,0.023138,0.984293
15.912,138.9179161734955,-36.3788843237878,138.91790017573,-36.3788799949,1.0269,0.0163,-2.898,0.014,0.974,0.015,0,13.965333,0.002763,14.240177,0.002883,13.52758,0.003813,0.712597
15.9137,138.8203858930663,-36.4289835029386,138.82033623376,-36.42896853406,3.8741,2.3407,-8.99,1.515,3.368,2.786,0,20.900026,0.012882,21.680351,0.183458,19.987036,0.139455,1.693316
15.9137,139.0524016784618,-36.8890669075792,139.05235631152,-36.88903620981,0.8478,0.0525,-8.164,0.044,6.907,0.048,0,16.327337,0.002792,16.78804,0.004458,15.699894,0.004513,1.088146
15.9153,139.0556732009413,-36.3587956461817,139.05566219083,-36.35879570396,-0.2717,0.5416,-1.995,0.436,-0.013,0.54,0,20.334114,0.00591,20.755301,0.077234,19.769693,0.053485,0.985607
15.9162,138.7896587192339,-36.7934049708133,138.78963570892,-36.79338809526,0.0845,0.2454,-4.146,0.223,3.797,0.223,0,19.404839,0.003786,20.052332,0.051324,18.686934,0.026289,1.365398
15.9164,138.8340241505263,-36.8288247785608,138.83399945824,-36.82881596523,0.1269,0.2139,-4.447,0.18,1.983,0.186,0,19.106855,0.003425,19.562183,0.03417,18.513189,0.022481,1.048994
15.9182,139.3193651334807,-36.4772125869908,139.31934068082,-36.47719149366,0.135,0.1339,-4.424,0.102,4.746,0.148,0,18.40373,0.003082,18.939919,0.016524,17.727814,0.014893,1.212105
15.9192,139.1047652042786,-36.8847421250716,139.10474475586,-36.88473195174,1.4026,1.0412,-3.68,0.66,2.289,1.288,0,20.677532,0.008659,21.170166,0.136525,19.777857,0.077615,1.392309
15.9199,139.3747797129569,-36.6253661708704,139.374766854,-36.62538793976,2.2461,0.2791,-2.322,0.222,-4.898,0.311,0,19.419889,0.003982,21.050415,0.108386,18.11515,0.01654,2.935265
15.9201,139.0296741085615,-36.3588097593199,139.0296774861,-36.35880891932,4.4585,1.109,0.612,0.846,0.189,1.302,0,20.77054,0.008816,21.446531,0.191348,19.707178,0.08629,1.739353
15.9202,139.1774427059086,-36.3811458893592,139.1773972727,-36.38112495159,0.6114,0.0172,-8.23,0.015,4.711,0.017,0,14.369473,0.002765,14.674426,0.002976,13.89695,0.003852,0.777476
15.9207,138.79939731731,-36.44576363976,138.79939731731,-36.44576363976,,,,,,,0,21.084488,0.032008,18.345335,0.580027,17.644121,0.428438,0.701214
15.921,138.9472271451521,-36.3702573499859,138.94720587788,-36.37024553221,0.2153,0.2147,-3.853,0.187,2.659,0.2,0,19.137068,0.003628,,,,,
15.9211,139.2787236424169,-36.4370722717,139.27866950316,-36.43705984949,0.0648,0.9316,-9.8,0.615,2.795,1.067,0,20.598688,0.008245,20.884249,0.115692,19.336102,0.045288,1.548147
15.9217,139.2097902336125,-36.3943262412211,139.20967589147,-36.39428088572,1.5455,0.0565,-20.709,0.048,10.205,0.059,0,16.947191,0.00282,17.832977,0.007848,16.023798,0.005128,1.809179
15.9224,139.0900044791943,-36.8867776380076,139.08996088067,-36.88671400246,1.7844,0.6025,-7.846,0.534,14.318,0.658,0,20.353765,0.006134,20.441078,0.166913,18.921984,0.079631,1.519094
15.9225,138.905132838718,-36.8647482911929,138.90510269075,-36.86473446453,-0.0362,0.5727,-5.427,0.459,3.111,0.524,0,20.40476,0.006206,20.819517,0.096963,19.700253,0.05097,1.119265
15.9229,139.35657305288,-36.71126300075,139.35657305288,-36.71126300075,,,,,,,0,21.242653,0.021764,21.728096,0.053504,19.941954,0.119652,1.786142
15.9233,139.3476153639319,-36.7297503385082,139.34760275924,-36.72974764962,0.0385,0.2968,-2.273,0.263,0.605,0.287,0,19.615833,0.004104,20.099812,0.061585,18.992262,0.037582,1.10755
15.9235,139.0046520261745,-36.8873902497042,139.00464499123,-36.88738444526,0.0946,0.5734,-1.266,0.421,1.306,0.536,0,20.320955,0.005764,20.662344,0.071144,19.611851,0.062486,1.050493
15.9236,139.0035801349135,-36.3605380668316,139.00355972022,-36.3605118535,-0.4372,0.7447,-3.699,0.577,5.898,0.653,0,20.523287,0.006496,21.396578,0.144231,19.740904,0.068186,1.655674
15.9255,138.9973580988424,-36.8866686032919,138.99731413919,-36.8866465233,-1.146,1.1702,-7.911,0.936,4.968,1.353,0,20.794683,0.011104,21.439209,0.213209,19.877127,0.092255,1.562082
15.9258,139.2921310538922,-36.7998150307512,139.29210848569,-36.79980361742,0.3014,0.0886,-4.066,0.074,2.568,0.088,0,17.882801,0.002908,18.354471,0.014919,17.270802,0.010578,1.08367
15.9261,138.7222422222764,-36.6851308254889,138.7222256567,-36.68511806549,0.0628,0.1219,-2.989,0.095,2.871,0.115,0,18.425436,0.003062,18.829004,0.018509,17.867563,0.013459,0.961441
15.9267,138.7292330549156,-36.5433796644865,138.72917614722,-36.5433568245,1.0428,0.0501,-10.287,0.043,5.139,0.046,0,16.747536,0.002843,17.409933,0.007462,15.945415,0.004589,1.464518
15.9294,138.9298378233456,-36.8730800670417,138.92982670066,-36.87307076482,0.0405,0.4114,-2.002,0.328,2.093,0.35,0,19.988379,0.004873,20.523182,0.055777,19.345699,0.034274,1.177483
15.931,139.2536126098711,-36.8296159487219,139.25360449748,-36.8296099265,0.4316,0.5622,-1.461,0.425,1.355,0.587,0,20.292576,0.006579,,,,,
15.9317,139.2935839475266,-36.4495733596609,139.29347063459,-36.44958727527,0.9255,0.0702,-20.508,0.055,-3.131,0.069,0,17.265379,0.002848,17.960875,0.009641,16.469456,0.005651,1.491419
15.9322,138.7153450940898,-36.595229872995,138.71530362604,-36.59521889078,-0.4652,0.5831,-7.491,0.543,2.471,0.719,0,20.536045,0.006485,21.063076,0.086189,19.643589,0.060542,1.419487
15.9324,139.0882167112132,-36.8870844574845,139.0881886549,-36.88707611971,0.1494,0.2232,-5.049,0.189,1.876,0.196,0,19.239977,0.00365,19.970598,0.041254,18.457558,0.021205,1.513041
15.9325,138.9701516717048,-36.8827241806354,138.97014474832,-36.88272298508,0.5613,0.3725,-1.246,0.29,0.269,0.328,0,19.884037,0.004578,20.198833,0.057487,19.425686,0.034653,0.773148
15.9326,139.09254766981,-36.36120870928,139.09254766981,-36.36120870928,,,,,,,0,20.362658,0.008889,,,,,
15.9361,138.7838649431987,-36.7881639793087,138.78381300982,-36.78813545932,0.8746,0.1925,-9.358,0.163,6.417,0.173,0,19.044468,0.003401,19.900421,0.03974,18.225351,0.014294,1.67507
15.9366,139.3587101131836,-36.5416714780835,139.35868816822,-36.54165348253,0.1824,0.0188,-3.967,0.015,4.049,0.022,0,14.537819,0.002761,15.143764,0.002994,13.788543,0.003849,1.355221
15.937,138.8260016456666,-36.8238257363571,138.82598908657,-36.82381591858,-0.1284,0.4344,-2.262,0.37,2.209,0.469,0,20.074018,0.005092,20.659794,0.080072,19.316074,0.050149,1.343719
15.9376,138.96568565759,-36.36586291069,138.96568565759,-36.36586291069,,,,,,,0,21.044319,0.019942,21.74155,0.161814,20.715246,0.234509,1.026304
15.9384,138.7937741477457,-36.7978474816606,138.79374879386,-36.79785430833,0.8761,0.0494,-4.568,0.044,-1.536,0.047,0,16.698914,0.002809,17.289364,0.00575,15.965709,0.005212,1.323655
15.9388,139.355087394116,-36.5332211447621,139.3550922727,-36.53319800254,2.6249,1.3299,0.882,0.776,5.207,1.075,0,20.773605,0.008675,21.783768,0.321523,19.592901,0.062675,2.190866
15.9395,139.3505761764427,-36.5237509664852,139.35055753833,-36.52374369982,0.3068,0.0756,-3.37,0.058,1.635,0.078,0,17.385427,0.002861,17.917671,0.008082,16.716591,0.005621,1.20108
15.9397,139.0572274035445,-36.3584519401794,139.05720712185,-36.35843366907,0.4176,0.2255,-3.675,0.194,4.111,0.211,0,19.104887,0.003403,19.728495,0.031986,18.421759,0.013834,1.306736
15.9399,138.8286236434355,-36.8257053426679,138.82860795806,-36.82569921378,1.042,0.3733,-2.825,0.317,1.379,0.359,0,19.91589,0.004847,20.367517,0.106668,19.204355,0.06182,1.163162
15.94,139.3748496234288,-36.611813240464,139.37481939192,-36.61180710269,0.2212,0.4557,-5.46,0.349,1.381,0.494,0,20.115185,0.005118,20.976217,0.08274,19.283314,0.033053,1.692904
15.9403,138.7604408739776,-36.7610648242336,138.76042651108,-36.76106237979,0.3137,0.2133,-2.589,0.18,0.55,0.198,0,19.127024,0.003609,19.706141,0.035608,18.323244,0.018207,1.382896
15.9411,138.7229061018381,-36.5603343692513,138.72287409219,-36.5603119737,0.2526,0.1008,-5.785,0.086,5.039,0.092,0,18.074551,0.002964,18.515846,0.010081,17.47053,0.011226,1.045317
15.9414,139.1245764844155,-36.8816744501175,139.12455185284,-36.88165469012,0.2426,0.194,-4.433,0.153,4.446,0.164,0,18.967358,0.003469,19.400438,0.039925,18.355877,0.026699,1.044561
15.9422,139.366771802906,-36.6840995454599,139.36674844293,-36.68409572324,0.5243,0.0573,-4.215,0.047,0.86,0.06,0,16.964931,0.002822,17.502535,0.006567,16.279501,0.004686,1.223034
15.9425,138.8543414264352,-36.4063927388903,138.85430241739,-36.40636651223,0.7662,0.0224,-7.064,0.02,5.901,0.02,0,15.229143,0.002766,15.589534,0.003028,14.695837,0.003935,0.893697
15.9442,138.804923331865,-36.8078320388367,138.8049071117,-36.80782206106,1.0622,0.4363,-2.922,0.358,2.245,0.396,0,20.12145,0.00505,20.758204,0.07699,19.443203,0.060611,1.315001
15.9443,139.254266537599,-36.8294855152687,139.25424256694,-36.82947704416,0.3714,0.0306,-4.317,0.027,1.906,0.03,0,15.835832,0.002775,16.276714,0.005044,15.19715,0.004397,1.079564
15.9447,139.09258378146,-36.3610369352547,139.09252776901,-36.36100395749,0.59,0.154,-10.149,0.131,7.42,0.148,0,17.984819,0.003077,18.577961,0.0129,17.101734,0.007709,1.476227
15.946,139.1320564562547,-36.3676783574743,139.13209353614,-36.36769387748,-0.254,0.2522,6.718,0.231,-3.492,0.251,0,19.389294,0.003837,19.962561,0.041873,18.765169,0.031789,1.197392
15.9462,138.7182512140025,-36.6713430134342,138.71823332151,-36.67131545788,0.8512,0.3092,-3.229,0.233,6.2,0.287,0,19.733049,0.004134,20.496511,0.069965,18.94594,0.029389,1.550571
15.9469,139.01145172266,-36.8883742743,139.01145172266,-36.8883742743,,,,,,,0,20.986935,0.014983,21.378269,0.689239,20.094154,0.138554,1.284115
15.9473,138.9740640618448,-36.3641471248024,138.97404950211,-36.36414619147,-0.7962,0.4771,-2.638,0.392,0.21,0.496,0,20.115297,0.005113,20.381401,0.076603,19.412024,0.064034,0.969378
15.9475,139.0473104682672,-36.8896940521303,139.04727146927,-36.88966910547,0.3218,0.0351,-7.018,0.029,5.613,0.032,0,15.98945,0.002785,16.423033,0.004214,15.380708,0.004532,1.042325
15.9481,139.106859591082,-36.3629207096024,139.1068450095,-36.36290705627,-0.0692,0.9685,-2.642,0.781,3.072,1.125,0,20.648659,0.008278,21.424553,0.171953,19.860538,0.096193,1.564014
15.9481,139.1824602092542,-36.865502121823,139.18243056096,-36.86550037516,0.1883,0.0386,-5.337,0.032,0.393,0.035,0,16.267214,0.002787,16.845858,0.004604,15.544427,0.004296,1.301431
15.9483,138.9392423278666,-36.8760496133941,138.93923389941,-36.87604692895,0.0111,0.2458,-1.517,0.195,0.604,0.201,0,19.305058,0.003758,19.942974,0.048627,18.708351,0.021926,1.234623
15.9488,139.3753413878957,-36.6201289964393,139.37532862395,-36.62012531644,-1.8487,1.3911,-2.305,0.943,0.828,1.233,0,20.78793,0.010465,21.117794,0.139664,20.145912,0.0839,0.971882
15.9497,139.1789057944348,-36.8668566214862,139.17885072996,-36.86682417261,0.8088,1.1753,-9.912,0.827,7.301,1.191,0,20.779757,0.010545,21.635609,0.230749,19.761986,0.078799,1.873623
15.9503,138.7804404272551,-36.463380715928,138.78041307213,-36.46336388482,0.284,0.1059,-4.95,0.092,3.787,0.099,0,18.246296,0.003012,18.69239,0.014672,17.63732,0.014469,1.055071
15.9514,138.81637624579,-36.43108336634,138.81637624579,-36.43108336634,,,,,,,0,20.857145,0.013226,21.249472,0.256955,19.961277,0.175173,1.288195
15.9522,138.9208538286976,-36.8707281331882,138.92080325037,-36.87069988431,0.5876,0.0555,-9.104,0.045,6.356,0.048,0,16.869871,0.002819,17.359383,0.006125,16.2342,0.005308,1.125183
15.9523,138.7131635714684,-36.6139444043296,138.71314441878,-36.61391465322,0.5511,0.0483,-3.459,0.04,6.694,0.045,0,16.687904,0.002802,17.195103,0.005627,16.021553,0.005007,1.17355
15.9539,138.930060650382,-36.374335807278,138.9300387472,-36.37431852728,-0.3128,0.1845,-3.968,0.171,3.888,0.175,0,18.862677,0.003776,19.360558,0.026718,18.146492,0.018206,1.214066
15.9543,139.1410259754122,-36.3696366311472,139.14099551262,-36.36963180004,0.2371,0.2209,-5.519,0.196,1.087,0.223,0,19.230297,0.00359,19.913284,0.05431,18.585659,0.035442,1.327625
15.9544,139.0077756423543,-36.3595860693347,139.00779721025,-36.35959540267,0.7247,0.321,3.908,0.297,-2.1,0.312,0,19.861473,0.004378,20.850288,0.104698,18.845762,0.024449,2.004526
15.9576,139.2654396132182,-36.4260929738034,139.26538563628,-36.42607025826,0.5816,0.0399,-9.772,0.031,5.111,0.038,0,16.158901,0.002782,16.573265,0.004427,15.570877,0.004568,1.002388
15.9578,139.3292312696569,-36.7598801545475,139.32922370831,-36.75986477677,0.3212,0.2216,-1.363,0.192,3.46,0.216,0,19.262825,0.003586,19.841059,0.046591,18.660847,0.033067,1.180212
15.9585,139.305357396038,-36.7879312925912,139.30532955921,-36.78791232815,0.2092,0.0621,-5.016,0.053,4.267,0.06,0,17.21907,0.002833,17.615288,0.00551,16.670311,0.007218,0.944977
15.9588,139.00487945761,-36.35979153202,139.00487945761,-36.35979153202,,,,,,,0,20.95195,0.018359,21.12443,0.178897,20.549238,0.110265,0.575191
15.9592,139.2306158017879,-36.4041330045009,139.2306080488,-36.40412601339,0.5446,0.2491,-1.404,0.204,1.573,0.267,0,19.251453,0.003698,19.979691,0.042523,18.484514,0.020997,1.495176
15.9595,138.8596169226506,-36.4031138581967,138.85958445882,-36.40311054709,0.321,0.1283,-5.879,0.117,0.745,0.117,0,18.564173,0.003088,19.16013,0.018623,17.858353,0.014246,1.301777
15.9599,138.7201579746425,-36.6802082150115,138.72012687946,-36.68019917946,0.3248,0.4368,-5.611,0.358,2.033,0.544,0,20.16,0.005224,20.646025,0.076469,19.498146,0.053797,1.147879
15.9601,138.7281969737032,-36.5440616271701,138.72817424251,-36.54404864495,0.1887,0.0235,-4.109,0.021,2.921,0.023,0,15.230057,0.002767,15.821035,0.00358,14.49749,0.003897,1.323545
15.9619,139.35891300028,-36.70774813026,139.35891300028,-36.70774813026,,,,,,,0,20.97253,0.014673,21.328808,0.30815,20.341713,0.135128,0.987095
15.9628,139.3746155316075,-36.6029595637447,139.37458827101,-36.60294938597,0.3879,0.0297,-4.924,0.024,2.29,0.032,0,15.655961,0.002776,16.000128,0.003415,15.138839,0.004076,0.861289
15.9629,139.0893037110126,-36.3603488692506,139.08926226912,-36.36032193148,-0.0276,0.2351,-7.509,0.204,6.061,0.245,0,19.33674,0.0036,20.037685,0.042372,18.60429,0.017897,1.433395
15.965,138.9282804772837,-36.374670950345,138.92826051152,-36.37465184368,-0.4954,0.6143,-3.617,0.522,4.299,0.664,0,20.505367,0.006146,20.889772,0.106739,19.714209,0.05751,1.175564
15.9653,139.1121937448648,-36.884342292668,139.11217944216,-36.88433724378,0.1788,0.3482,-2.574,0.26,1.136,0.295,0,19.776356,0.004527,20.421146,0.074285,19.025089,0.031197,1.396057
15.9657,138.8016591065444,-36.8055824851773,138.80163952857,-36.80557447629,0.1524,0.0737,-3.527,0.064,1.802,0.067,0,17.49194,0.002877,17.858448,0.00904,16.968689,0.007274,0.889759
