_r,_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Dup,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP-RP
17.3138,122.934137628457,-12.9376819456963,122.93412352373,-12.93767959903,0.7126,0.231,-3.093,0.226,0.528,0.283,0,18.811844,0.003447,19.696379,0.055837,17.940834,0.02602,1.755545
17.3163,122.461289106114,-12.6182454698122,122.46128584513,-12.61823772759,-0.4438,0.7533,-0.716,0.646,1.742,0.547,0,20.313461,0.005858,20.709028,0.076996,19.665955,0.058404,1.043074
17.3168,122.63783865474,-12.5459416489,122.63783865474,-12.5459416489,,,,,,,0,20.793686,0.010892,21.563082,0.217656,19.994791,0.104179,1.568291
17.3175,122.3864787096568,-12.9491714672243,122.38646928327,-12.94916230278,0.2948,0.0226,-2.067,0.025,2.062,0.016,0,14.903493,0.002766,15.206944,0.003088,14.431464,0.003918,0.77548
17.3183,122.9538235637496,-12.8413029772547,122.95385602906,-12.84132635059,0.3099,0.0842,7.122,0.083,-5.259,0.087,0,17.167793,0.002862,17.628523,0.011533,16.559752,0.008254,1.068771
17.3186,122.9539817989236,-12.8331360831374,122.95395395679,-12.83314975425,-0.0489,0.6053,-6.108,0.554,-3.076,0.496,0,19.935724,0.005232,20.913013,0.119566,18.914679,0.042913,1.998335
17.3189,122.3704731276131,-12.9030884105632,122.37046560431,-12.90308811723,-1.0774,0.9621,-1.65,0.873,0.066,0.788,0,20.675488,0.007335,20.917986,0.095426,20.200016,0.096688,0.71797
17.3216,122.3729605798378,-12.9124307590364,122.3729482366,-12.91242377237,0.8968,0.5384,-2.707,0.54,1.572,0.428,0,20.12793,0.005203,20.561577,0.084028,19.609007,0.053231,0.95257
17.3226,122.5728281983091,-13.11042236127,122.57283013775,-13.11043620127,0.1049,0.386,0.425,0.397,-3.114,0.3,0,19.506474,0.004058,20.128288,0.046446,18.688293,0.021771,1.439995
17.3232,122.7576808746547,-12.5620739380199,122.75767273764,-12.56206369802,0.4289,0.0524,-1.787,0.055,2.304,0.049,0,16.032572,0.002805,16.307137,0.00445,15.574408,0.004714,0.732729
17.3251,122.8982611118076,-12.6652827468285,122.89824663511,-12.66526945794,0.2532,0.0779,-3.178,0.077,2.99,0.089,0,17.226961,0.002853,17.544371,0.010176,16.750797,0.006308,0.793573
17.3263,122.8586723237406,-12.6216485056044,122.85866858449,-12.62165206116,0.3363,0.1452,-0.821,0.141,-0.8,0.171,0,18.167511,0.003149,18.498373,0.02934,17.337957,0.0208,1.160416
17.328,122.507628724073,-13.0827958779322,122.50762413838,-13.08279373571,0.2178,0.0864,-1.005,0.091,0.482,0.062,0,17.338148,0.002842,17.811129,0.010624,16.71397,0.006313,1.097158
17.3284,122.6009148191047,-13.1173061978702,122.6008932291,-13.11729956676,0.5656,0.0481,-4.731,0.048,1.492,0.033,0,16.282463,0.002788,16.658747,0.004669,15.756239,0.004719,0.902508
17.3285,122.9115429742988,-12.983218567422,122.91153331857,-12.9832183052,0.6608,0.1427,-2.117,0.146,0.059,0.152,0,18.271122,0.003095,19.009855,0.03125,17.474918,0.012391,1.534937
17.3305,122.8391978227241,-12.6055032484985,122.83918359534,-12.60549215961,0.239,0.025,-3.124,0.025,2.495,0.026,0,14.725381,0.002769,14.985046,0.00316,14.306351,0.003958,0.678696
17.3311,122.8583718518617,-13.0466584993433,122.8583734167,-13.04665084601,-0.0439,0.3776,0.343,0.362,1.722,0.353,0,19.626282,0.00431,20.081142,0.059048,19.057402,0.048306,1.023741
17.3323,122.3671956796499,-12.778452457482,122.36718407672,-12.77844735526,0.7066,0.2723,-2.546,0.246,1.148,0.177,0,19.262526,0.003524,19.871735,0.038873,18.633503,0.023262,1.238232
17.3347,122.7448730489402,-12.5577074665539,122.74485633351,-12.55770682211,0.4877,0.1678,-3.671,0.172,0.145,0.183,0,18.267513,0.003065,18.927353,0.02399,17.536776,0.013804,1.390577
17.336,122.9484591141891,-12.8909777967285,122.94844563673,-12.89097250784,0.339,0.02,-2.956,0.02,1.19,0.019,0,14.017358,0.002775,14.1943,0.002926,13.722591,0.003843,0.471708
17.3371,122.5041842746413,-13.0809285939711,122.50413591762,-13.08093915842,0.4494,0.4452,-10.598,0.479,-2.377,0.322,0,19.779224,0.004381,20.563726,0.105438,18.898746,0.03416,1.66498
17.3372,122.800057529078,-13.0874657119351,122.80004172753,-13.08748431638,2.0381,0.6899,-3.463,0.698,-4.186,0.781,0,20.212803,0.006352,21.171175,0.115214,18.731422,0.043509,2.439753
17.3388,122.4373028875307,-13.0269664721722,122.43730908252,-13.02696604995,0.5787,0.5446,1.358,0.619,0.095,0.382,0,20.035994,0.004528,20.501781,0.063312,19.395081,0.04328,1.106701
17.3395,122.805896516522,-13.0843281601266,122.805891365,-13.08432949346,-0.7433,0.5482,-1.129,0.567,-0.3,0.698,0,20.043098,0.005485,20.320433,0.071649,19.502899,0.053303,0.817533
17.34,122.5663036983866,-12.5590535430244,122.56630563358,-12.55905445858,1.0997,1.2305,0.425,1.139,-0.206,1.151,0,20.544847,0.007888,21.244404,0.187384,19.390017,0.075144,1.854387
17.3409,122.4062008062625,-12.6814415410221,122.40619246045,-12.6813949588,6.9267,0.3609,-1.832,0.362,10.481,0.234,0,14.750135,0.003368,15.776834,0.00354,13.665048,0.003842,2.111786
17.342,122.8352878636027,-12.6023582993177,122.83528003044,-12.60235608154,0.1989,0.1869,-1.72,0.186,0.499,0.228,0,18.621763,0.003237,19.036852,0.027843,18.08144,0.021298,0.955412
17.3457,122.5303800161322,-13.0949037021256,122.53035657091,-13.09489427546,0.7554,0.2019,-5.138,0.213,2.121,0.146,0,11.765162,0.00285,11.835862,0.002844,11.157345,0.003818,0.678517
17.3471,122.4013748814808,-12.6890350369787,122.40136416645,-12.68903710809,0.6756,0.0309,-2.352,0.03,-0.466,0.02,0,14.636148,0.002804,14.880889,0.012251,13.994816,0.012782,0.886073
17.3485,122.8732377908026,-13.0328021943774,122.87322457938,-13.0328062166,0.3034,0.102,-2.896,0.104,-0.905,0.115,0,17.762451,0.002942,18.167992,0.014926,17.187366,0.010033,0.980625
17.3492,122.4129161355113,-12.9969241501275,122.41290461368,-12.99691665235,-0.0488,0.2588,-2.526,0.281,1.687,0.184,0,19.121243,0.00345,19.674828,0.029411,18.453234,0.019269,1.221594
17.35,122.5330338359917,-13.0962018448066,122.53302974743,-13.09619693814,0.3079,0.1277,-0.896,0.133,1.104,0.094,0,18.178907,0.002972,18.505859,0.021851,17.645987,0.01484,0.859873
17.352,122.4023274424301,-12.9807441816841,122.40231414256,-12.98073601724,0.0902,0.2145,-2.916,0.226,1.837,0.152,0,18.87311,0.003244,19.269579,0.025792,18.388056,0.018151,0.881523
17.3531,122.5905145641542,-13.1155581847455,122.59050805206,-13.11554842919,0.5479,1.2681,-1.427,1.328,2.195,1.044,0,20.715593,0.008671,21.169853,0.10833,20.227564,0.100879,0.942289
17.3555,122.5082873891887,-12.5841374629033,122.50828695202,-12.58415928957,0.524,0.4824,-0.096,0.416,-4.911,0.331,0,19.802799,0.004318,20.820118,0.083575,18.802744,0.025089,2.017374
17.3557,122.8748617296745,-12.6366700045798,122.87485038373,-12.63666060458,0.3438,0.0922,-2.491,0.092,2.115,0.103,0,17.454727,0.00292,17.859999,0.009967,16.916437,0.007858,0.943562
17.3579,122.8589473020764,-12.6211766436254,122.85893935903,-12.62117968807,0.7131,0.154,-1.744,0.154,-0.685,0.181,0,18.334314,0.00318,,,,,
17.3588,122.3776419641829,-12.9288915339606,122.37759096004,-12.92888781841,1.9321,0.2254,-11.185,0.255,0.836,0.161,0,19.029224,0.003398,20.528904,0.064773,17.842091,0.01091,2.686813
17.3588,122.684219262837,-13.1220526042905,122.68423759028,-13.12206305318,0.8924,0.3794,4.016,0.36,-2.351,0.33,0,19.653547,0.004233,20.73184,0.125217,18.631594,0.029486,2.100246
17.3596,122.9069109910809,-12.9914042323922,122.90690590535,-12.99140209017,-1.5369,0.7175,-1.115,0.685,0.482,0.682,0,20.229782,0.00631,20.626577,0.106457,19.505322,0.06043,1.121256
17.3618,122.3727318776544,-12.7539983416376,122.37272136494,-12.75399208386,0.0105,0.1069,-2.307,0.105,1.408,0.076,0,17.932854,0.002913,18.416384,0.010642,17.328129,0.008228,1.088255
17.3632,122.8887559700639,-13.01591392494,122.88875437805,-13.01589116494,0.1983,0.2791,-0.349,0.272,5.121,0.283,0,19.086981,0.003688,19.937637,0.03611,18.177263,0.024483,1.760374
17.3646,122.3676918899103,-12.894699544661,122.36768412521,-12.89470475355,-1.0472,0.2206,-1.703,0.222,-1.172,0.168,0,17.746504,0.003974,18.062342,0.00885,16.973015,0.006975,1.089327
17.3646,122.6879993087874,-13.1218275881287,122.68798950617,-13.12181197924,0.211,0.0355,-2.148,0.035,3.512,0.029,0,15.807849,0.002778,16.065392,0.004496,15.396749,0.004279,0.668642
17.3658,122.6716674342611,-12.5447951243444,122.67156920018,-12.54476594214,1.1131,0.0772,-21.575,0.083,6.566,0.093,0,17.087845,0.002847,17.928453,0.008877,16.19208,0.005404,1.736374
17.3662,122.3694734553992,-12.9024177182989,122.36947187323,-12.90244542941,0.9114,0.0449,-0.347,0.046,-6.235,0.033,0,16.435087,0.002784,17.040203,0.005294,15.698215,0.004351,1.341988
17.3687,122.3837445265274,-12.7228920679305,122.38376245108,-12.72291807682,0.7471,0.0316,3.934,0.031,-5.852,0.02,0,15.463669,0.002767,15.878888,0.003379,14.886264,0.003977,0.992624
17.3688,122.548153262212,-12.5649420468576,122.54814485645,-12.56494426908,0.5543,0.1417,-1.846,0.152,-0.5,0.122,0,18.192095,0.003021,18.586336,0.017027,17.579823,0.0118,1.006514
17.3698,122.5419930484706,-13.100432154371,122.54198451984,-13.10043196326,0.292,0.1314,-1.869,0.132,0.043,0.101,0,18.083935,0.002992,18.462341,0.017933,17.577997,0.014172,0.884344
17.3701,122.4009926404099,-12.6889179252642,122.40098167482,-12.68891812082,0.5524,0.0453,-2.407,0.04,-0.044,0.03,0,15.777229,0.003177,15.396059,0.279732,14.340191,0.260104,1.055868
17.3714,122.4181598984102,-13.0048120372455,122.41816718303,-13.00481948169,0.6413,0.1561,1.597,0.172,-1.675,0.114,0,18.445715,0.003017,19.003626,0.023943,17.790281,0.013264,1.213345
17.3729,122.362059692414,-12.8091257621121,122.36205154294,-12.80912353989,0.0724,0.6422,-1.788,0.623,0.5,0.502,0,20.39374,0.005252,21.088331,0.095913,19.56831,0.050351,1.520021
17.3742,122.43821573591,-12.63913723374,122.43821573591,-12.63913723374,,,,,,,0,20.962736,0.017314,20.427628,0.242652,19.819138,0.051023,0.60849
17.3743,122.4783442933641,-13.0645940447744,122.47834031939,-13.06459144033,0.3394,1.7346,-0.871,2.322,0.586,1.567,0,20.717199,0.009633,20.280275,0.118263,19.593134,0.087351,0.687141
17.3747,122.4256407784596,-12.6535428224198,122.42562970507,-12.65354442242,0.3045,0.0644,-2.431,0.067,-0.36,0.044,0,16.884386,0.002816,17.251598,0.006556,16.347425,0.004797,0.904173
17.3751,122.6943847737929,-12.546509469646,122.69432168501,-12.54648941632,0.9391,0.0366,-13.856,0.038,4.512,0.034,0,15.635189,0.002776,16.089096,0.003838,15.023383,0.004026,1.065713
17.3757,122.6778361487089,-13.1228304183188,122.67783023882,-13.12283236943,0.3458,0.0881,-1.295,0.087,-0.439,0.076,0,17.588531,0.002884,18.001793,0.013976,17.042221,0.008429,0.959572
17.3798,122.5778185467682,-12.5549807626742,122.57780609798,-12.55496819823,0.8503,0.5771,-2.734,0.52,2.827,0.535,0,20.061398,0.005202,21.203726,0.109443,18.806679,0.030673,2.397047
17.381,122.9469553545076,-12.7670020481956,122.94695684924,-12.76700889264,1.4375,0.8297,0.328,0.876,-1.54,0.853,0,20.496267,0.007854,20.914557,0.17315,19.817858,0.117159,1.096699
17.3815,122.922020319382,-12.966763393753,122.92200708411,-12.96675626042,0.2866,0.1263,-2.902,0.122,1.605,0.135,0,17.940516,0.003007,18.318937,0.02557,17.359737,0.009,0.9592
17.3815,122.6969440698883,-13.1210871268918,122.69692877274,-13.12107554467,0.3178,0.0981,-3.352,0.097,2.606,0.076,0,15.728436,0.002894,15.997533,0.003903,15.239527,0.004153,0.758006
17.3866,122.7785859444023,-13.0987404968465,122.77857809118,-13.09873599018,0.2025,0.258,-1.721,0.259,1.014,0.251,0,19.069035,0.003829,19.512707,0.038922,18.594828,0.025848,0.917879
17.387,122.3973401608066,-12.9733756336986,122.39732881338,-12.97337006481,0.2121,0.1946,-2.488,0.22,1.253,0.139,0,18.752499,0.003142,19.16737,0.028358,18.144827,0.022224,1.022543
17.3876,122.9372026420322,-12.7348701620355,122.93719750682,-12.73488576648,0.3086,0.1471,-1.127,0.146,-3.511,0.145,0,17.962318,0.003025,18.690542,0.022363,17.166088,0.009088,1.524454
17.3939,122.6056398536488,-13.119281787521,122.6056481867,-13.11927695641,0.5546,0.0462,1.826,0.045,1.087,0.034,0,16.295961,0.002794,16.691294,0.004626,15.745333,0.00448,0.945961
17.3949,122.4287753049942,-12.6492735233119,122.42876152612,-12.64924666109,0.507,0.5078,-3.025,0.453,6.044,0.341,0,19.956102,0.004399,20.708397,0.079202,19.1849,0.032681,1.523497
17.395,122.6639532881,-13.12374607099,122.6639532881,-13.12374607099,,,,,,,0,20.879656,0.01622,20.797577,0.139961,20.269247,0.112601,0.52833
17.395,122.62911511029,-13.12244440803,122.62911511029,-13.12244440803,,,,,,,0,20.92395,0.014852,21.228642,0.126567,20.107857,0.137521,1.120785
17.3954,122.3608066375785,-12.8454294025563,122.36079312154,-12.84542649589,0.5505,0.0147,-2.965,0.015,0.654,0.01,0,13.620366,0.002762,13.896837,0.002864,13.188661,0.003912,0.708177
17.3962,122.377325794837,-12.7380580473655,122.37731869567,-12.73805445181,0.5544,0.1723,-1.558,0.164,0.809,0.12,0,18.63625,0.003085,19.075819,0.02201,18.038837,0.013512,1.036982
17.3979,122.9056749748328,-12.9943924319344,122.90567580498,-12.99439106749,-1.6026,0.7631,0.182,0.801,0.307,0.801,0,20.187244,0.00843,20.323263,0.102682,19.744507,0.078035,0.578756
17.3991,122.5042703681793,-12.5856769405683,122.50425218003,-12.58565253168,1.4375,0.9916,-3.994,0.882,5.492,0.802,0,20.495716,0.006953,21.400478,0.122967,19.468372,0.045207,1.932106
17.4002,122.4471105417897,-12.6294095315109,122.44709993402,-12.6293981004,0.4108,0.2018,-2.329,0.21,2.572,0.147,0,18.832884,0.003273,19.451109,0.030058,18.124319,0.018034,1.32679
17.4031,122.80501326465,-13.08604111016,122.80501326465,-13.08604111016,,,,,,,0,21.003443,0.018654,21.697948,0.329103,20.335329,0.20828,1.362619
17.407,122.66026881504,-13.12399716131,122.66026881504,-13.12399716131,,,,,,,0,20.921309,0.016233,21.215815,0.314529,19.888803,0.130765,1.327011
17.408,122.7742886979663,-13.1009613401011,122.77424714533,-13.10095737566,0.7756,0.0171,-9.106,0.018,0.892,0.015,0,14.052822,0.002767,14.338886,0.002883,13.606756,0.003825,0.73213
17.4084,122.4334807103221,-12.6435086858703,122.43345937063,-12.64349437476,0.3768,0.4411,-4.685,0.398,3.22,0.291,0,19.740835,0.004262,20.784454,0.076413,18.828672,0.026291,1.955782
17.4096,122.37435062817,-12.74600089907,122.37435062817,-12.74600089907,,,,,,,0,20.978788,0.014756,21.18712,0.162612,20.022594,0.106152,1.164526
17.4104,122.3654423407737,-12.7804203743544,122.36543525409,-12.78042504991,1.054,0.6464,-1.555,0.6,-1.052,0.468,0,20.300007,0.005563,21.21559,0.099585,19.463356,0.039572,1.752234
17.411,122.89461695936,-13.0099026309,122.89461695936,-13.0099026309,,,,,,,0,20.745539,0.013309,20.829924,0.143877,20.433105,0.133225,0.396818
17.4117,122.8308269279574,-13.0701495838877,122.83081975548,-13.07015148611,0.1014,0.189,-1.572,0.196,-0.428,0.224,0,18.822742,0.003321,19.262665,0.034366,18.331055,0.027354,0.93161
17.4119,122.3919088936121,-12.7038303983378,122.39190928087,-12.70384206056,-0.1432,0.9054,0.085,0.77,-2.624,0.634,0,20.494978,0.006395,21.429688,0.123575,19.336382,0.043209,2.093306
17.4128,122.8799959469082,-12.6407412256499,122.87998976598,-12.64074370565,0.2888,0.0805,-1.357,0.082,-0.558,0.094,0,17.277435,0.002877,17.609327,0.007648,16.813982,0.006765,0.795345
17.4131,122.810413321764,-13.0831822452275,122.81040106129,-13.08317694745,0.5918,0.4383,-2.687,0.453,1.192,0.438,0,19.774635,0.004633,20.304028,0.09445,18.82946,0.032816,1.474567
17.4149,122.7124099958123,-12.5485538512813,122.71236191391,-12.54854225573,0.8908,0.4862,-10.56,0.443,2.609,0.46,0,19.674067,0.004439,20.738632,0.105252,18.566534,0.023087,2.172098
17.415,122.3617700482774,-12.8630614114148,122.36171739357,-12.86303773142,1.6998,0.6275,-11.55,0.631,5.328,0.479,0,20.331583,0.005519,21.310751,0.13416,19.127934,0.047672,2.182817
17.4155,122.8566412158852,-13.0500581642078,122.85664499801,-13.05007910643,-0.5075,0.787,0.829,0.736,-4.712,0.774,0,20.354002,0.006758,20.715841,0.095644,19.955832,0.103982,0.76001
17.4179,122.8342412512275,-12.6000318485407,122.83422646399,-12.60002101743,0.5272,1.0071,-3.247,0.804,2.437,1.089,0,20.381214,0.006703,20.846275,0.100035,19.541323,0.064472,1.304953
17.4183,122.8001795106439,-12.5788993455431,122.80015262987,-12.5788887811,0.7546,0.2104,-5.903,0.224,2.377,0.247,0,18.602346,0.003733,19.332876,0.036529,17.734835,0.015829,1.598042
17.4205,122.7394565611242,-13.1132021485371,122.73939971889,-13.11316149521,0.7693,0.0338,-12.456,0.035,9.147,0.027,0,15.733165,0.002775,16.177637,0.003785,15.125393,0.00439,1.052244
17.4208,122.50223640316,-12.586434677951,122.50222740469,-12.58643028684,-0.1393,0.5129,-1.976,0.442,0.988,0.367,0,19.948986,0.004579,20.664639,0.078159,19.267717,0.042011,1.396921
17.4214,122.5208555216039,-13.0917011859242,122.52084356643,-13.09169482148,-0.0744,0.3191,-2.62,0.322,1.432,0.226,0,19.293247,0.003636,19.770245,0.033964,18.648048,0.02536,1.122196
17.4218,122.7807071818785,-13.09845733413,122.78070224453,-13.09845113413,0.212,0.0155,-1.082,0.016,1.395,0.015,0,13.663237,0.002759,14.205419,0.002871,12.97322,0.003822,1.232199
17.4221,122.6349283277733,-12.5443925779666,122.63492176215,-12.5443884713,0.3824,0.478,-1.442,0.437,0.924,0.418,0,19.807516,0.004676,20.283974,0.078811,19.268999,0.046708,1.014975
17.4223,122.5603039827487,-13.1082346500654,122.56029425825,-13.10823457451,0.6222,0.6633,-2.131,0.675,0.017,0.494,0,20.229969,0.005761,20.41415,0.084413,19.73243,0.054971,0.681721
17.4224,122.9477490172473,-12.7671794310349,122.94773094829,-12.76720295548,0.7254,0.6569,-3.965,0.706,-5.293,0.609,0,20.054653,0.005716,21.215202,0.135227,18.868988,0.031301,2.346214
17.4231,122.44867140239,-12.62733078373,122.44867140239,-12.62733078373,,,,,,,0,20.935057,0.016244,22.522665,0.343233,20.157183,0.116866,2.365482
17.4247,122.9228979213764,-12.9666986896833,122.92289929872,-12.96663943635,1.3042,0.0545,0.302,0.054,13.332,0.06,0,16.524319,0.002817,17.247385,0.008573,15.699611,0.004419,1.547774
17.4265,122.9512217813254,-12.7833051374311,122.95121748825,-12.78330170632,0.0428,0.1117,-0.942,0.111,0.772,0.115,0,17.6374,0.002921,18.031004,0.011849,17.094501,0.008675,0.936502
17.4272,122.7635748111518,-12.5623280953596,122.76356105972,-12.56233441536,0.3897,0.128,-3.02,0.141,-1.422,0.134,0,17.687576,0.002981,18.086584,0.01342,17.139463,0.007161,0.947121
17.4345,122.4771825236357,-12.6029137248555,122.47717557852,-12.6029138893,0.3155,0.1485,-1.525,0.146,-0.037,0.105,0,18.38282,0.003033,18.778479,0.024061,17.831688,0.011098,0.946791
17.4381,122.8044109840136,-12.5808100274897,122.80439811958,-12.58080774749,0.2782,0.076,-2.825,0.077,0.513,0.087,0,16.634254,0.002906,16.873783,0.024624,16.052193,0.018213,0.82159
17.4384,122.9500724853997,-12.7763536707933,122.95006777773,-12.77634077746,0.6706,0.1991,-1.033,0.209,2.901,0.203,0,18.560099,0.003317,19.276207,0.040247,17.762062,0.023682,1.514145
17.4386,122.4703336038338,-12.6080558026422,122.4703360768,-12.60807094042,0.5618,1.1841,0.543,1.037,-3.406,0.678,0,20.459133,0.006627,21.192284,0.126046,19.691936,0.060657,1.500347
17.4402,122.3602957488224,-12.8506050770775,122.36028301203,-12.8506073393,0.4468,0.0236,-2.794,0.024,-0.509,0.017,0,15.073884,0.002767,15.369404,0.003277,14.620612,0.003966,0.748792
17.4403,122.8961359153905,-13.0087901665615,122.89611710371,-13.00878138434,0.4654,0.277,-4.124,0.3,1.976,0.274,0,19.120924,0.003791,19.721142,0.045854,18.509645,0.020795,1.211496
17.4406,122.6110270282191,-13.1209527211322,122.61102349144,-13.12095217891,0.0638,0.1638,-0.775,0.164,0.122,0.129,0,18.472021,0.003167,18.856007,0.023878,17.939909,0.013865,0.916098
17.441,122.7694887304446,-12.5643613964863,122.76947476489,-12.56434708982,0.704,0.5466,-3.067,0.643,3.219,0.609,0,19.931124,0.005504,20.927589,0.144325,18.820089,0.041804,2.1075
17.4416,122.7741518543986,-13.1016235795569,122.77411175732,-13.10162233956,0.7171,0.7474,-8.787,0.659,0.279,0.745,0,,,,,17.993477,0.096334,
17.4436,122.4072809517432,-12.9915111020155,122.40727639967,-12.99149046646,0.304,0.0199,-0.998,0.021,4.643,0.014,0,10.553244,0.002777,11.48918,0.003063,9.604574,0.003855,1.884605
17.4446,122.77890071556,-13.09965550455,122.77890071556,-13.09965550455,,,,,,,0,20.917429,0.014103,21.449678,0.11692,19.691597,0.138557,1.758081
17.4447,122.3784697185298,-12.9354632118191,122.3784478206,-12.93544373182,-1.2153,1.3782,-4.802,1.677,4.383,1.378,0,20.737394,0.00961,21.398674,0.180648,19.967855,0.109343,1.430819
17.4453,122.8050381684029,-12.5810298306347,122.80499777177,-12.58100081286,0.9196,0.0247,-8.871,0.026,6.529,0.026,0,14.793967,0.002769,15.112726,0.004044,14.278744,0.004501,0.833982
17.4463,122.3643186344396,-12.7831514875095,122.36430266986,-12.78313640751,0.2786,0.092,-3.503,0.088,3.393,0.063,0,17.673346,0.002872,18.092215,0.009783,17.109056,0.008057,0.983158
17.4467,122.4336876858407,-13.0256600996453,122.43366089425,-13.02566803298,0.7922,0.0206,-5.873,0.022,-1.785,0.014,0,14.387878,0.002764,14.777371,0.002901,13.831162,0.003824,0.946209
17.4483,122.7206933393506,-13.1181910246607,122.72067942057,-13.11818979355,0.5373,0.1309,-3.05,0.139,0.277,0.129,0,18.211927,0.00303,18.802664,0.023135,17.51506,0.017657,1.287603
17.4497,122.7573702984955,-12.5597237354553,122.75735758538,-12.5597164199,0.2698,0.352,-2.792,0.342,1.646,0.343,0,19.280413,0.00395,19.915136,0.057867,18.554613,0.029216,1.360523
17.4498,122.5765467682491,-12.5541150014467,122.57652243992,-12.55410786367,0.3611,0.025,-5.343,0.026,1.606,0.019,0,14.834601,0.002768,15.106522,0.003157,14.409274,0.003869,0.697248
17.4515,122.359859302515,-12.8223839322452,122.35984640306,-12.82238109669,0.0909,0.4014,-2.83,0.379,0.638,0.302,0,19.73707,0.00402,20.376331,0.071706,18.860147,0.035317,1.516184
17.4516,122.4779189523813,-13.0658960947693,122.47789935616,-13.06588265477,0.5813,0.2749,-4.295,0.283,3.024,0.184,0,19.133135,0.003461,19.818205,0.046296,18.399263,0.014997,1.418941
17.4526,122.5606882292823,-12.5589126029076,122.56067750604,-12.55891446513,0.3626,0.2388,-2.355,0.242,-0.419,0.223,0,18.871521,0.003576,19.903528,0.04538,17.878386,0.018716,2.025143
17.4541,122.4093857228434,-12.9949480512266,122.40938005776,-12.99494326456,-0.4377,0.2299,-1.242,0.242,1.077,0.156,0,18.89249,0.003258,19.21641,0.03815,18.299816,0.022506,0.916594
17.4553,122.6413078767881,-13.1243710553977,122.6412833563,-13.12435820651,0.4375,0.026,-5.373,0.026,2.891,0.021,0,15.220361,0.002776,15.466593,0.003236,14.827294,0.004031,0.639298
17.4554,122.5633730420791,-13.1098563489384,122.56334443425,-13.10982990894,0.5939,0.1692,-6.269,0.178,5.949,0.134,0,18.617851,0.003142,19.356321,0.037386,17.807428,0.01362,1.548893
17.4562,122.5591260480826,-13.1084359859041,122.55911272309,-13.10843098146,0.3813,0.0527,-2.92,0.054,1.126,0.039,0,16.645874,0.0028,16.997787,0.004865,16.140804,0.004765,0.856983
17.4575,122.7360095369339,-13.1147490411708,122.73598284063,-13.11472685895,-3.1487,2.7199,-5.85,2.346,4.991,2.476,0,20.84964,0.011579,21.10561,0.186896,19.573479,0.073869,1.532131
17.458,122.4984467239053,-13.079864017732,122.49843553586,-13.07986899551,-0.3024,0.3535,-2.452,0.373,-1.12,0.249,0,19.532309,0.003864,20.334007,0.083568,18.848198,0.028299,1.485809
17.4601,122.9553655286393,-12.8100143230976,122.95535489053,-12.81001694532,0.5683,0.1821,-2.334,0.176,-0.59,0.181,0,18.42465,0.003223,19.30941,0.029241,17.551685,0.017342,1.757725
17.4608,122.88269884299,-13.02544033461,122.88269884299,-13.02544033461,,,,,,,0,21.009043,0.028561,21.249624,0.396687,19.39098,0.271111,1.858644
17.4642,122.70567180689,-12.5465716045,122.70567180689,-12.5465716045,,,,,,,0,21.116911,0.037301,21.695509,0.38436,20.055569,0.231449,1.63994
17.4659,122.3684153051072,-12.9051674677709,122.36840531043,-12.90516143666,0.6165,0.3459,-2.192,0.338,1.357,0.248,0,19.623178,0.003874,20.529875,0.060117,18.733004,0.023619,1.796871
17.4679,122.9164626440518,-12.6881397944415,122.91631313983,-12.68812798115,3.4476,0.1922,-32.817,0.197,2.658,0.235,0,18.64559,0.003335,20.177174,0.078698,17.42457,0.011393,2.752604
17.4687,122.36611346526,-12.77226290263,122.36611346526,-12.77226290263,,,,,,,0,21.216909,0.018321,19.137161,0.031765,17.343403,0.010567,1.793758
17.4705,122.4525026290204,-13.0453157231453,122.45249006476,-13.04531024759,0.1993,0.1092,-2.754,0.114,1.232,0.08,0,17.852547,0.002899,18.170742,0.011373,17.371037,0.008824,0.799706
17.4708,122.6618278501907,-13.1250460624376,122.66181765497,-13.12504484466,0.4057,0.4283,-2.234,0.404,0.274,0.369,0,19.63588,0.0045,20.486612,0.061705,18.604279,0.024458,1.882334
17.4737,122.3768574435414,-12.7354995939262,122.37684240239,-12.73550032726,0.4176,0.0223,-3.301,0.022,-0.165,0.015,1,14.699745,0.002765,14.9482,0.002959,14.295762,0.003854,0.652438
17.4747,122.8498271436612,-13.0571479756311,122.8498234983,-13.05714614452,0.325,0.0619,-0.799,0.065,0.412,0.074,0,16.857164,0.00283,17.213291,0.007573,16.347204,0.006612,0.866087
17.4749,122.8364012217237,-12.6003942732089,122.8363979974,-12.60040682432,0.3532,0.0593,-0.708,0.06,-2.824,0.071,0,16.61133,0.002817,17.028133,0.005949,16.024761,0.005006,1.003372
17.4751,122.55797953005,-13.10837603631,122.55797953005,-13.10837603631,,,,,,,0,20.810316,0.010698,20.891359,0.136439,20.163307,0.117999,0.728052
17.4762,122.7714311138971,-12.5644861725099,122.77142270815,-12.56448641251,-0.1396,0.889,-1.846,1.185,-0.054,1.281,0,20.443819,0.007388,21.143885,0.15016,19.323221,0.054414,1.820663
17.4778,122.7725241937693,-12.5649066816999,122.77251582899,-12.5648998417,0.1986,0.4238,-1.837,0.48,1.539,0.354,0,19.369146,0.004527,19.86001,0.060466,18.740604,0.023066,1.119406
