_r,_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Dup,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP-RP
3.9327,254.7000311943352,-52.6664860054615,254.70001030055,-52.66648947213,0.4056,0.2585,-2.851,0.293,-0.78,0.216,0,19.211218,0.003712,19.806559,0.037856,18.360449,0.013043,1.44611
3.933,254.6723217172697,-52.726201246821,254.67229816766,-52.72622447349,0.4809,0.4282,-3.209,0.43,-5.226,0.317,0,19.66716,0.007903,18.724894,0.132774,17.498398,0.094473,1.226496
3.9331,254.75831706242,-52.647478725,254.75831706242,-52.647478725,,,,,,,0,20.636503,0.014504,,,,,
3.9334,254.8847579101065,-52.7224843231046,254.88472591648,-52.72250759422,0.6181,0.0353,-4.36,0.038,-5.236,0.03,0,15.637184,0.002774,16.090973,0.003521,14.994379,0.004149,1.096594
3.9338,254.70917248667,-52.6613167618678,254.70912961954,-52.66134964632,-0.0422,0.2373,-5.85,0.265,-7.399,0.197,0,19.04533,0.003423,19.636976,0.024745,18.34477,0.016924,1.292206
3.9344,254.7924022532569,-52.7769086750531,254.79236181449,-52.77693199506,1.0877,0.8507,-5.504,1.001,-5.247,0.675,0,20.484858,0.006388,21.329243,0.116028,19.878607,0.060086,1.450636
3.935,254.7510089698638,-52.6484054479855,254.75100798824,-52.64842325243,-0.4487,0.595,-0.134,0.701,-4.006,0.524,0,20.18516,0.005317,20.18083,0.083922,19.217226,0.047752,0.963604
3.9357,254.8322552268285,-52.6551787889676,254.83221474689,-52.65520614453,0.6009,0.0982,-5.525,0.092,-6.155,0.074,0,17.41143,0.002926,17.962019,0.019321,16.566576,0.011152,1.395443
3.9366,254.6980057274684,-52.7562135649414,254.6979842913,-52.75623983161,1.4094,0.5287,-2.919,0.683,-5.91,0.518,0,19.884319,0.004901,20.348272,0.2069,18.694506,0.078515,1.653767
3.9371,254.70425201885,-52.76007285284,254.70425201885,-52.76007285284,,,,,,,0,20.984938,0.02475,21.950739,0.566086,20.671652,0.22576,1.279087
3.9372,254.7257290993207,-52.7694316360759,254.72571563429,-52.76945176941,0.1935,0.531,-1.833,0.543,-4.53,0.421,0,20.106728,0.004947,20.954119,0.072543,19.715506,0.057752,1.238613
3.9372,254.8609174360723,-52.6697938367599,254.86091380815,-52.66981079676,0.3023,0.0566,-0.495,0.061,-3.816,0.046,0,16.536709,0.002801,16.936396,0.004482,15.968919,0.00514,0.967477
3.9374,254.8716340865709,-52.679019112381,254.87160127443,-52.67904107683,0.314,0.2866,-4.476,0.32,-4.942,0.242,0,19.398256,0.003767,19.982641,0.037159,18.689093,0.02483,1.293549
3.9375,254.7891526180007,-52.7772162703197,254.78912811505,-52.7772174481,-0.4882,0.666,-3.335,0.669,-0.265,0.517,0,20.212894,0.005916,,,,,
3.9381,254.8742341483632,-52.6818805246696,254.87421510933,-52.68191113356,0.4215,0.2926,-2.597,0.315,-6.887,0.233,0,19.287523,0.009693,19.210373,0.070179,17.807983,0.030478,1.40239
3.9381,254.86346071946,-52.67169999915,254.86346071946,-52.67169999915,,,,,,,0,21.192871,0.035018,,,,,
3.9387,254.7455869986626,-52.6492638789209,254.74553265666,-52.6493049056,0.9508,0.3569,-7.418,0.403,-9.231,0.303,0,19.664997,0.004182,,,,,
3.9387,254.67314735271,-52.69523923627,254.67314735271,-52.69523923627,,,,,,,0,20.851347,0.012835,,,,,
3.9392,254.82876494499,-52.653977321,254.82876494499,-52.653977321,,,,,,,0,21.012474,0.015778,21.148249,0.326633,19.822044,0.08394,1.326204
3.9392,254.7188751061401,-52.7669773215634,254.71882940254,-52.76699605935,-0.0376,0.5382,-6.222,0.559,-4.216,0.406,0,19.656244,0.004962,,,,,
3.9393,254.7481674981174,-52.7750512346086,254.74813404058,-52.77507474128,0.5971,0.0416,-4.554,0.042,-5.289,0.032,0,15.844057,0.002773,16.310122,0.003791,15.203547,0.004062,1.106574
3.9393,254.8238300786213,-52.771411396392,254.82379658715,-52.77143424973,0.5402,0.0349,-4.559,0.036,-5.142,0.028,0,15.486691,0.002769,15.941517,0.003531,14.858459,0.003958,1.083057
3.9394,254.8712176233219,-52.7454207969851,254.87117331526,-52.74543018366,0.02,0.3344,-6.035,0.373,-2.112,0.285,0,19.629515,0.004332,20.271095,0.041616,18.524763,0.02689,1.746332
3.9409,254.87685316821,-52.73884807759,254.87685316821,-52.73884807759,,,,,,,0,21.168604,0.020442,21.399895,0.251931,20.243458,0.070991,1.156437
3.9411,254.80215527763,-52.64792484232,254.80215527763,-52.64792484232,,,,,,,0,21.043488,0.020164,21.191343,0.139046,20.065145,0.090117,1.126198
3.9411,254.69756066068,-52.75606958921,254.69756066068,-52.75606958921,,,,,,,0,20.791513,0.014217,,,,,
3.9414,254.8637487175643,-52.6718014425799,254.86373167654,-52.67182249147,-0.781,0.4323,-2.325,0.525,-4.736,0.393,0,19.920525,0.004673,20.434259,0.118238,18.91926,0.062068,1.514999
3.9421,254.6752677543757,-52.6907941662125,254.67525346302,-52.69081415288,-0.2479,0.1809,-1.949,0.194,-4.497,0.142,0,18.594227,0.003162,19.333464,0.021025,17.818371,0.009528,1.515093
3.9427,254.8476482163119,-52.762291535922,254.84761472451,-52.76231450926,0.5508,0.033,-4.56,0.034,-5.169,0.026,0,15.375668,0.002769,15.833111,0.003067,14.73636,0.003941,1.096751
3.9427,254.8778534069004,-52.7375202130756,254.87785481628,-52.73752873752,0.4059,0.2497,0.192,0.276,-1.918,0.205,0,19.139612,0.003564,20.064096,0.050612,18.245956,0.032307,1.81814
3.9428,254.86569831535,-52.6733253613032,254.86566538288,-52.67334586353,0.0949,0.6135,-4.493,0.722,-4.613,0.56,0,20.382172,0.006178,,,,,
3.9432,254.6695989754619,-52.7154039331856,254.66958287853,-52.71541186652,-0.0431,0.3069,-2.194,0.333,-1.785,0.227,0,18.905729,0.003446,19.435116,0.022593,18.095179,0.016288,1.339937
3.9433,254.842893676765,-52.764574039735,254.84290492208,-52.76458612418,0.218,0.3612,1.531,0.357,-2.719,0.281,0,19.636801,0.004024,20.642639,0.044836,18.780342,0.017473,1.862297
3.9434,254.85661423763,-52.75720758951,254.85661423763,-52.75720758951,,,,,,,0,20.885244,0.012928,,,,,
3.9435,254.8306141722766,-52.7693865726634,254.83059815089,-52.76941256822,0.3362,0.0754,-2.181,0.082,-5.849,0.064,0,16.956095,0.002824,17.429287,0.009535,16.303455,0.005676,1.125832
3.9437,254.8351130718221,-52.7678122377524,254.83508117712,-52.76782261109,0.7946,0.0325,-4.342,0.034,-2.334,0.025,0,15.308233,0.002767,15.781025,0.003459,14.66735,0.003916,1.113675
3.9437,254.6803279554449,-52.68325435614,254.68032593198,-52.68326599614,0.1795,0.6385,-0.276,1.288,-2.619,0.84,0,20.176329,0.010243,20.49247,0.099945,18.723543,0.032461,1.768927
3.9438,254.8651491512805,-52.6728929148089,254.86514724557,-52.67288982592,0.0363,0.3446,-0.26,0.383,0.695,0.289,0,19.613432,0.004071,20.183661,0.0547,18.528133,0.018873,1.655527
3.9443,254.6723596606864,-52.6967892002063,254.67233473355,-52.69681859132,0.1242,0.2802,-3.399,0.288,-6.613,0.216,0,19.26436,0.003507,19.873539,0.037453,18.573137,0.02232,1.300402
3.9446,254.8340868028898,-52.6556990943477,254.83408405535,-52.65570507657,0.6915,0.0214,-0.375,0.022,-1.346,0.018,0,14.400534,0.002761,14.738853,0.002961,13.887254,0.003886,0.851599
3.9447,254.839679537653,-52.6578520461781,254.8396406379,-52.65788548174,-0.0399,0.2758,-5.309,0.309,-7.523,0.236,0,19.423819,0.003848,20.360022,0.057151,18.557524,0.025462,1.802498
3.9458,254.7405391356402,-52.7736325042749,254.74046725644,-52.77367591763,1.8177,0.3224,-9.784,0.429,-9.768,0.293,0,18.595579,0.003341,18.589746,0.030934,17.349743,0.025998,1.240004
3.9461,254.7252184508703,-52.6544311773342,254.72518123927,-52.65446809734,-0.18,0.2369,-5.079,0.266,-8.307,0.197,0,19.074757,0.003373,19.54504,0.026866,18.481483,0.023197,1.063557
3.9462,254.72130951027,-52.7680526766166,254.72128620982,-52.76807078773,0.611,0.3921,-3.172,0.447,-4.075,0.333,0,19.60396,0.004097,,,,,
3.9463,254.81250348966,-52.64960561214,254.81250348966,-52.64960561214,,,,,,,0,20.335825,0.007085,,,,,
3.9464,254.7066866317605,-52.662325203283,254.70664259118,-52.66234989218,-0.4766,1.0303,-6.01,1.535,-5.555,0.929,0,20.593142,0.008411,21.034565,0.212829,20.262775,0.08839,0.77179
3.9465,254.67258938287,-52.72794975557,254.67258938287,-52.72794975557,,,,,,,0,20.763514,0.00994,21.048079,0.047806,19.470402,0.691688,1.577677
3.9466,254.87006792062,-52.74676234118,254.87006792062,-52.74676234118,,,,,,,0,21.051617,0.029324,,,,,
3.9471,254.8672289507041,-52.7493877794458,254.86720176136,-52.74941961056,0.6497,0.4019,-3.703,0.412,-7.162,0.321,0,19.708731,0.0043,20.439169,0.054282,19.025465,0.039192,1.413704
3.9476,254.8296753289378,-52.7697892293787,254.82965771333,-52.76980206938,0.2423,0.1473,-2.398,0.147,-2.889,0.114,0,18.155067,0.003025,18.705894,0.013871,17.419373,0.007885,1.286522
3.9483,254.7955936166601,-52.7768458718991,254.79555802707,-52.77687646746,0.5437,0.4014,-4.844,0.372,-6.884,0.285,0,19.673004,0.004207,20.413425,0.048874,19.013664,0.026594,1.399761
3.9485,254.8741521848438,-52.6814583069233,254.87415236079,-52.68146033359,0.1708,0.2911,0.024,0.318,-0.456,0.234,0,19.348673,0.003778,19.742468,0.101534,18.295013,0.061819,1.447454
3.9486,254.6715374510457,-52.7252219998711,254.67151444501,-52.72524914654,0.1234,0.2013,-3.135,0.192,-6.108,0.147,0,18.50106,0.003358,18.420145,0.071118,16.909483,0.048381,1.510662
3.9491,254.6806914774961,-52.7412958408009,254.6806625093,-52.74131919636,-0.0572,0.5656,-3.946,0.581,-5.255,0.46,0,20.064503,0.004982,20.579496,0.090727,19.40173,0.074883,1.177767
3.9496,254.8763276961764,-52.6840738914596,254.87637460332,-52.68414340258,1.04,0.4711,6.398,0.823,-15.64,0.59,0,19.657003,0.004513,21.234198,0.523113,17.736549,0.03618,3.497648
3.9496,254.68425856441,-52.6786113621527,254.6842168752,-52.67865144216,1.0672,0.3558,-5.687,0.381,-9.018,0.275,0,19.054319,0.004212,19.571541,0.027402,18.004438,0.010132,1.567102
3.9501,254.721808081547,-52.6555808721118,254.72178318524,-52.65558566767,0.5081,0.0883,-3.398,0.108,-1.079,0.079,0,16.821491,0.002878,17.210812,0.00969,15.989261,0.008634,1.221551
3.9505,254.8684819430631,-52.6755321484387,254.86845795165,-52.67556007733,0.382,0.0847,-3.273,0.095,-6.284,0.072,0,17.432711,0.002876,17.940029,0.006927,16.740522,0.005458,1.199507
3.9508,254.7173454014802,-52.7666478164042,254.71733810747,-52.76663005196,0.4624,0.0671,-0.993,0.065,3.997,0.05,0,16.747395,0.002805,17.212578,0.004932,16.053926,0.006055,1.158651
3.9511,254.8856834400967,-52.7206209904962,254.88567336547,-52.72063840383,0.4363,0.0502,-1.373,0.054,-3.918,0.041,0,16.375511,0.002797,16.835367,0.005203,15.676449,0.005369,1.158918
3.9511,254.7474172474035,-52.7751223432185,254.74739230482,-52.77515067211,0.7126,0.642,-3.395,0.52,-6.374,0.464,0,19.987988,0.006202,19.48941,0.396191,18.146694,0.204587,1.342716
3.9513,254.82649231208,-52.77086903975,254.82649231208,-52.77086903975,,,,,,,0,21.171625,0.024041,21.63176,0.47339,20.290558,0.285359,1.341202
3.9513,254.7028206376384,-52.6643517375278,254.70278420904,-52.6643743242,0.2255,1.1211,-4.971,1.602,-5.082,1.341,0,20.699917,0.008648,21.46406,0.165485,20.18391,0.08499,1.280149
3.9517,254.786748133862,-52.7775712008637,254.78672174981,-52.7775900542,1.01,0.2752,-3.591,0.256,-4.242,0.193,0,17.210058,0.004341,17.513954,0.01165,16.144382,0.009124,1.369572
3.9517,254.7407642346205,-52.7738407960489,254.74076537335,-52.77384738716,-0.0458,0.3074,0.155,0.671,-1.483,0.449,0,18.763485,0.003453,,,,,
3.9524,254.8253803952163,-52.6526981065574,254.82537078315,-52.65268528878,-0.0511,0.2874,-1.312,0.295,2.884,0.23,0,19.328112,0.003886,19.983187,0.035731,18.702202,0.026272,1.280985
3.953,254.7376620201425,-52.7731140472172,254.73765035387,-52.77315178944,-0.5128,0.4207,-1.588,0.436,-8.492,0.333,0,19.724211,0.004341,20.183668,0.05159,18.968502,0.034319,1.215166
3.9537,254.8121962912379,-52.6493998646061,254.81220810762,-52.64941523794,0.4938,0.4792,1.613,0.514,-3.459,0.396,0,19.859936,0.005007,20.547361,0.062364,18.540163,0.017932,2.007198
3.9539,254.6696376329198,-52.7182963297565,254.66964354677,-52.71832014309,1.6394,1.2098,0.806,1.339,-5.358,0.885,0,20.724077,0.009536,21.805086,0.183648,20.241064,0.092614,1.564022
3.954,254.7174222036669,-52.6571426232635,254.71747312642,-52.65716973883,0.9548,0.0268,6.95,0.026,-6.101,0.02,0,12.912761,0.002762,13.224448,0.002845,12.43245,0.003796,0.791998
3.9541,254.8806149441685,-52.7337479842168,254.88057892736,-52.733778842,-2.1802,1.5429,-4.907,1.753,-6.943,1.146,0,20.599901,0.009613,21.267736,0.761734,19.704428,0.153535,1.563309
3.9542,254.6893627083807,-52.6737560887456,254.68919463605,-52.67384228442,2.2028,0.3937,-22.93,0.445,-19.394,0.32,0,19.515257,0.004803,20.809498,0.062123,18.094311,0.011916,2.715187
3.9543,254.67022847389,-52.70265894065,254.67022847389,-52.70265894065,,,,,,,0,20.618959,0.016271,,,,,
3.9543,254.8508207525495,-52.7608841378225,254.85078172411,-52.76090428894,0.4439,0.2665,-5.314,0.273,-4.534,0.209,0,19.247465,0.003544,19.834303,0.043285,18.545546,0.016724,1.288757
3.9544,254.8846676377334,-52.7248056030837,254.88462249203,-52.72482926087,0.4376,0.5997,-6.152,0.686,-5.323,0.559,0,20.384068,0.006038,21.111206,0.084694,19.522591,0.041121,1.588615
3.9546,254.76969425351,-52.64622283845,254.76969425351,-52.64622283845,,,,,,,0,20.880224,0.010591,21.818377,0.348541,20.201591,0.126888,1.616785
3.9546,254.7127248805995,-52.76471758057,254.71272134026,-52.76472782057,0.8405,0.2445,-0.482,0.279,-2.304,0.18,0,18.547079,0.003293,18.960182,0.021378,17.698685,0.017652,1.261497
3.955,254.68897934248,-52.74995108143,254.68897934248,-52.74995108143,,,,,,,0,21.229025,0.045276,,,,,
3.9551,254.7904086345572,-52.7773668010781,254.79028835294,-52.77743563225,2.1471,0.2596,-16.371,0.268,-15.487,0.202,0,19.058426,0.003424,20.622688,0.070048,17.822075,0.011071,2.800613
3.9556,254.7784894555745,-52.6459938698632,254.77847227078,-52.64601918542,0.3439,0.3286,-2.346,0.369,-5.696,0.277,0,19.547848,0.004196,19.936483,0.063093,18.598995,0.031742,1.337488
3.9557,254.7301092257712,-52.6527053303145,254.73009368675,-52.65273321476,-0.0831,0.2444,-2.121,0.273,-6.274,0.204,0,19.142254,0.003524,19.748444,0.026918,18.5916,0.019401,1.156843
3.9557,254.67530506454,-52.73394763184,254.67530506454,-52.73394763184,,,,,,,0,20.548828,0.008258,20.311466,0.164319,19.468149,0.158367,0.843317
3.956,254.8859099980117,-52.7202934139584,254.88588448511,-52.72029238285,0.6573,0.3728,-3.477,0.332,0.232,0.254,0,19.419043,0.004097,,,,,
3.956,254.70966108263,-52.76331952369,254.70966108263,-52.76331952369,,,,,,,0,20.838018,0.017208,,,,,
3.956,254.7782691169496,-52.7778698141899,254.77826415016,-52.77787809419,0.1319,0.5412,-0.676,0.526,-1.863,0.411,0,20.065655,0.005024,20.591002,0.08798,19.373129,0.03653,1.217873
3.9566,254.6702992056297,-52.7217448580405,254.67027320758,-52.72178192471,0.4942,0.3719,-3.543,0.373,-8.34,0.284,0,19.647535,0.004052,20.229309,0.043399,18.944107,0.028794,1.285202
3.9572,254.6802236732084,-52.6828948454357,254.68018774967,-52.68292333433,-0.6019,0.533,-4.9,0.654,-6.41,0.469,0,20.042347,0.005287,20.325439,0.074621,18.789068,0.034746,1.536371
3.9573,254.6700523228607,-52.7028908419489,254.67008470553,-52.70291762862,0.868,0.0544,4.415,0.057,-6.027,0.043,0,16.427984,0.002792,17.02067,0.003861,15.672042,0.004192,1.348628
3.9576,254.7401699091874,-52.6500586043437,254.74015670072,-52.6500835199,0.2916,0.5165,-1.803,0.615,-5.606,0.452,0,20.071449,0.005141,20.699224,0.062542,19.570839,0.0389,1.128386
3.9581,254.8845826095034,-52.69870238345,254.88457947789,-52.69871770345,0.3278,0.1826,-0.427,0.202,-3.447,0.152,0,18.655472,0.003203,19.065659,0.021249,17.84605,0.018976,1.219608
3.9587,254.7355588610075,-52.6511546172257,254.73552313205,-52.65117830612,0.2638,0.1479,-4.877,0.161,-5.33,0.121,0,18.323492,0.003038,18.916071,0.025757,17.70167,0.018272,1.214401
3.9587,254.8767224292045,-52.6842547695935,254.87678912443,-52.68432310739,1.3263,0.3407,9.097,0.414,-15.376,0.284,0,19.46814,0.00407,20.82365,0.080871,17.773907,0.018204,3.049744
3.9597,254.7218788415418,-52.7685255239651,254.72185925044,-52.7685432173,0.0911,0.103,-2.667,0.102,-3.981,0.078,0,17.550543,0.002889,18.207205,0.010844,16.737509,0.006137,1.469696
3.9598,254.8862980555973,-52.7188453054674,254.88626047356,-52.71886837214,1.3289,0.4254,-5.122,0.406,-5.19,0.315,0,19.726143,0.004371,21.005751,0.099597,18.728815,0.021619,2.276936
3.9598,254.85520272448,-52.7584807232,254.85520272448,-52.7584807232,,,,,,,0,20.845867,0.01382,20.851151,0.194824,19.615282,0.120657,1.235868
3.96,254.7530777052232,-52.7762048183684,254.75305807393,-52.77620553837,0.4755,0.3298,-2.672,0.33,-0.162,0.249,0,19.44404,0.00371,20.228989,0.03756,18.757196,0.024041,1.471792
3.9602,254.72145703121,-52.65550838684,254.72145703121,-52.65550838684,,,,,,,0,19.38357,0.005998,,,,,
3.9603,254.8862012897122,-52.7045580101343,254.88617733369,-52.70458202347,0.369,0.3507,-3.266,0.44,-5.403,0.311,0,19.63063,0.00411,20.03496,0.035669,18.839958,0.029593,1.195002
3.9606,254.6697002275058,-52.7194975471861,254.66966960818,-52.71953314719,-0.1859,0.585,-4.173,0.558,-8.01,0.427,0,20.126503,0.005292,20.795212,0.074001,19.629196,0.055408,1.166016
3.9609,254.8641875938775,-52.7523014735794,254.86415712039,-52.75232742025,-0.7293,1.234,-4.15,1.22,-5.838,1.149,0,20.870169,0.01221,21.406448,0.213944,20.293884,0.115512,1.112564
3.9613,254.87505578821,-52.681974080813,254.8750117938,-52.68200388971,0.3038,0.2761,-6.001,0.295,-6.707,0.222,0,19.195919,0.003495,19.786217,0.047,18.299685,0.034351,1.486532
3.9614,254.6981616540489,-52.7569501573753,254.69815410463,-52.75696128182,-0.0595,0.477,-1.028,0.603,-2.503,0.412,0,19.69379,0.004208,20.241405,0.062819,18.91114,0.032966,1.330265
3.9614,254.8800328827953,-52.6888712670625,254.88001131839,-52.68888814262,1.4679,1.0863,-2.941,1.023,-3.797,0.836,0,20.635963,0.009583,20.468996,0.170721,19.680651,0.110012,0.788345
3.9617,254.8868947453556,-52.7131562941921,254.88688988131,-52.71316899197,0.3633,0.1226,-0.663,0.153,-2.857,0.116,0,18.041986,0.003216,18.626547,0.010013,17.349838,0.009168,1.276709
3.9619,254.8855665792315,-52.7223915265013,254.88554487351,-52.72241571317,-0.2903,0.2485,-2.958,0.23,-5.442,0.202,0,18.854641,0.00388,18.540825,0.181229,17.559565,0.061388,0.98126
3.9623,254.7459058327655,-52.6487936262554,254.74587275761,-52.64882806626,0.0102,0.0521,-4.515,0.056,-7.749,0.043,0,16.389311,0.002797,17.137146,0.004284,15.513343,0.004532,1.623803
3.9627,254.7776249567981,-52.7779488441979,254.77758896955,-52.77798863087,-0.2596,1.0461,-4.898,0.839,-8.952,0.754,0,20.524195,0.008298,,,,,
3.9627,254.8829466760453,-52.6942143390375,254.88291297983,-52.69422091682,3.5841,1.0924,-4.595,1.944,-1.48,1.176,0,20.650829,0.007895,21.314793,0.177233,19.953447,0.069093,1.361345
3.9629,254.87304681409,-52.67971824886,254.87304681409,-52.67971824886,,,,,,,0,20.774563,0.010432,,,,,
3.963,254.8123320409689,-52.7745925204478,254.81234843161,-52.77461859156,0.4995,0.2853,2.231,0.297,-5.866,0.235,0,18.873068,0.003453,19.568525,0.036492,18.012514,0.021401,1.556011
3.963,254.6708961808483,-52.7244870832091,254.67086914646,-52.72451922099,-0.775,0.9311,-3.684,0.984,-7.231,0.72,0,20.491367,0.007684,,,,,
3.9631,254.6702141993695,-52.7017516663227,254.67020168671,-52.70177093299,0.5492,0.2088,-1.706,0.219,-4.335,0.163,0,18.758627,0.003245,19.73827,0.026917,17.766985,0.012616,1.971285
3.9637,254.6852504270108,-52.6771695407835,254.6852231287,-52.67718659412,0.4316,0.1012,-3.724,0.114,-3.837,0.081,0,17.482782,0.00288,18.049194,0.006592,16.75144,0.005221,1.297754
3.9637,254.8687014992084,-52.7485668620645,254.86867898013,-52.7485943554,0.7285,1.2223,-3.067,1.724,-6.186,1.057,0,20.699001,0.009997,19.519476,1.019413,19.690887,0.228469,-0.171412
3.9644,254.7635620624642,-52.646428052949,254.76353456359,-52.64644903073,0.4767,0.5896,-3.754,0.745,-4.72,0.525,0,20.199081,0.005763,20.915747,0.073448,19.523663,0.046802,1.392084
3.9645,254.7425016236419,-52.7744404516902,254.74248669506,-52.77444110058,0.7505,0.6323,-2.032,0.603,-0.146,0.475,0,20.255285,0.005556,20.958687,0.114866,19.447138,0.040629,1.511549
3.9649,254.7071722603629,-52.6616508199489,254.70715613194,-52.66167557995,0.7065,0.4045,-2.201,0.433,-5.571,0.315,0,19.743273,0.004332,20.291954,0.061711,19.01269,0.031906,1.279264
3.9649,254.6828703729481,-52.7443746519022,254.68287064459,-52.74440586968,-0.8293,0.6194,0.037,0.636,-7.024,0.487,0,20.188593,0.006294,20.625832,0.086931,19.104557,0.047894,1.521275
3.9654,254.8702945125851,-52.7471224877724,254.87024617196,-52.74718278556,1.0636,1.2631,-6.584,1.676,-13.567,1.305,0,20.770903,0.009746,21.215427,0.356147,20.314232,0.177,0.901196
3.9655,254.885987656671,-52.7029242498477,254.88598220699,-52.70294015207,0.6208,0.6411,-0.743,0.813,-3.578,0.615,0,20.306652,0.005914,21.000528,0.108124,19.616488,0.053004,1.384041
3.9659,254.88524885188,-52.7001042713522,254.88524473738,-52.70011380913,0.5685,0.0815,-0.561,0.089,-2.146,0.067,0,17.285976,0.002973,17.60577,0.012657,16.507998,0.011672,1.097773
3.9659,254.6690336765541,-52.7080490991538,254.66900277184,-52.70807208138,0.6293,0.0931,-4.213,0.1,-5.171,0.074,0,17.433277,0.002871,18.078068,0.009477,16.67243,0.006071,1.405638
3.9667,254.8469603818802,-52.6607335935379,254.84693809127,-52.66075723354,0.2605,0.2021,-3.042,0.221,-5.319,0.171,0,18.935492,0.003382,19.338699,0.036293,18.04063,0.032925,1.298069
3.9669,254.6739180111291,-52.7319759131133,254.67390171725,-52.73199702867,0.9787,1.4075,-2.22,1.752,-4.751,0.981,0,20.720295,0.008961,22.0235,0.174748,19.703341,0.095446,2.32016
3.9669,254.8323419958302,-52.6546258089499,254.83234698524,-52.65465244895,0.2969,0.2259,0.681,0.259,-5.994,0.199,0,18.628599,0.003572,,,,,
3.9669,254.8154037320376,-52.7740256282809,254.81537974515,-52.77404805495,0.3916,0.308,-3.265,0.31,-5.046,0.244,0,19.397223,0.003862,19.832155,0.06099,18.793928,0.043118,1.038227
3.9675,254.772126495857,-52.6458918719565,254.77208968708,-52.64591448974,0.5813,0.0282,-5.025,0.03,-5.089,0.023,0,15.061171,0.002769,15.43007,0.003192,14.491148,0.003988,0.938922
3.9682,254.8734371172881,-52.6799706675073,254.87346242336,-52.67998946751,-0.2255,0.6123,3.452,0.682,-4.23,0.508,0,20.255136,0.005728,,,,,
3.9686,254.7287680044954,-52.7709914555347,254.72875389252,-52.77101269998,0.2612,0.2942,-1.921,0.287,-4.78,0.217,0,19.165016,0.004771,19.101072,0.069752,18.174597,0.039478,0.926476
3.9691,254.71759317394,-52.76710041564,254.71759317394,-52.76710041564,,,,,,,0,20.792597,0.017276,,,,,
3.9693,254.7360767457366,-52.7730196614033,254.73604421542,-52.77304940363,0.5157,0.3773,-4.428,0.36,-6.692,0.282,0,19.572226,0.004052,20.991926,0.073158,18.658957,0.024682,2.33297
3.9693,254.6768797896307,-52.6869162803625,254.67684067336,-52.68695087148,0.2975,0.1899,-5.335,0.206,-7.783,0.15,0,18.710617,0.003157,19.345306,0.019873,18.005239,0.012175,1.340067
3.9697,254.8312533167852,-52.6541904050285,254.83122842127,-52.65421381392,0.6349,0.4071,-3.398,0.406,-5.267,0.318,0,19.707813,0.004739,,,,,
3.97,254.8062056401722,-52.7758393995267,254.80615167661,-52.77586519065,-0.5936,0.6034,-7.345,0.687,-5.803,0.441,0,19.868641,0.005656,18.819397,0.099913,18.170462,0.076693,0.648935
3.9708,254.75405988555,-52.64736477966,254.75405988555,-52.64736477966,,,,,,,0,20.919706,0.016352,21.552872,0.196115,20.146959,0.141436,1.405912
3.971,254.69054705314,-52.75170869004,254.69054705314,-52.75170869004,,,,,,,0,21.055897,0.026891,23.257635,0.100513,20.148211,0.17142,3.109425
3.9712,254.83200294702,-52.65444973343,254.83200294702,-52.65444973343,,,,,,,0,20.545483,0.010035,,,,,
3.9714,254.7452688768802,-52.7751145001272,254.74528921298,-52.77511785124,-1.067,1.3988,2.768,1.578,-0.754,0.875,0,20.748253,0.009682,21.346373,0.173392,20.023312,0.075924,1.323061
3.9718,254.7283001199429,-52.652960848439,254.72826403052,-52.652987004,-0.194,0.5033,-4.926,0.613,-5.885,0.461,0,20.084085,0.00516,20.70397,0.053599,19.563566,0.046701,1.140404
3.9723,254.8869162597353,-52.7068604453148,254.88687429414,-52.7069013431,0.0394,0.9154,-5.721,1.243,-9.202,0.814,0,20.523668,0.008337,20.117882,0.449752,19.36104,0.095138,0.756842
3.9724,254.6984030730326,-52.6665365132844,254.69840490518,-52.66655198884,3.0E-4,0.2295,0.25,0.259,-3.482,0.19,0,18.984495,0.003416,19.668974,0.027939,18.293602,0.014639,1.375372
3.9725,254.8838473605962,-52.6956989388921,254.88385336672,-52.69572663667,0.3759,0.8964,0.819,1.191,-6.232,0.819,0,20.608414,0.007549,21.539816,0.149259,19.957577,0.083746,1.582239
3.9727,254.8029138610023,-52.7763857458818,254.80292350036,-52.77640212366,0.3168,0.083,1.312,0.089,-3.685,0.066,0,17.286913,0.002854,17.782545,0.009776,16.587696,0.009309,1.194849
3.9727,254.7695526574912,-52.7779369942234,254.76953684603,-52.77796210978,-0.151,1.0931,-2.152,1.205,-5.651,0.916,0,20.759581,0.010021,21.565523,0.1619,19.746801,0.109065,1.818722
3.9728,254.7236503774643,-52.6544672628389,254.72361048431,-52.65449550729,0.5544,0.4786,-5.445,0.588,-6.355,0.429,0,20.010126,0.004961,20.430058,0.062714,19.393471,0.04454,1.036587
3.9732,254.88017890649,-52.73537679745,254.88017890649,-52.73537679745,,,,,,,0,20.90213,0.014461,21.179035,0.347481,20.746521,0.183202,0.432514
3.9737,254.7798705208269,-52.6456995487289,254.77983432752,-52.64572590429,-0.0647,0.2845,-4.941,0.313,-5.93,0.237,0,19.383945,0.003863,19.965166,0.03214,18.844982,0.022343,1.120184
